unesco_id;unesco_site;acled_event_id;date;event_type;sub_event;distance_km;fatalities;notes;location_acled
33;The Historic Centre of Odesa;UKR56127;2022-04-19;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 19 April 2022, in the morning, Ukrainian forces shot down a Russian Orlan-10 drone in the Odesa region. There were no casualties. In total 2 Russian drones were shot down on 19 April 2022. (coded to Odesa as the exact location is unknown);Odesa
33;The Historic Centre of Odesa;UKR56391;2022-04-23;Explosions/Remote violence;Shelling/artillery/missile attack;2.35;8;On 23 April 2022, Russian forces launched 5 rockets at Odesa. Civilian infrastructure was damaged. 10 civilians were injured and 8 civilians were killed.;Odesa
33;The Historic Centre of Odesa;UKR56452;2022-04-24;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 24 April 2022, Ukrainian forces shot down 2 Russian rockets over Odesa. No casualties.;Odesa
33;The Historic Centre of Odesa;UKR56519;2022-04-25;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 25 April 2022, the air defense system of the Ukrainian air force shot down two Russian missiles flying above Odesa region. Casualties unknown.;Odesa
33;The Historic Centre of Odesa;UKR56582;2022-04-26;Explosions/Remote violence;Shelling/artillery/missile attack;2.35;0;On 26 April 2022, Russian forces shelled a bridge in Odesa region. There were no casualties.;Odesa
33;The Historic Centre of Odesa;UKR56645;2022-04-27;Explosions/Remote violence;Shelling/artillery/missile attack;2.35;0;On 27 April 2022, Russian forces shelled a bridge in Odesa region. There were no casualties.;Odesa
33;The Historic Centre of Odesa;UKR56738;2022-04-28;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 28 April 2022, Ukrainian forces shot down 3 Russian missiles and a Russian drone in the Odesa region. (coded to Odesa);Odesa
33;The Historic Centre of Odesa;UKR56898;2022-04-30;Explosions/Remote violence;Shelling/artillery/missile attack;2.35;0;On 30 April 2022, Russian forces launched rockets at Odesa. Civilian infrastructure was damaged. No casualties.;Odesa
33;The Historic Centre of Odesa;UKR71262;2022-05-01;Explosions/Remote violence;Shelling/artillery/missile attack;2.35;0;On 1 May 2022, Russian forces conducted an Onyx Missile strike on an airbase in Odesa. Casualties unknown.;Odesa
33;The Historic Centre of Odesa;UKR236469;2022-05-01;Strategic developments;Looting/property destruction;2.35;0;Interception: On 1 May 2022, in the morning, Ukrainian forces shot down a Russian 'Orlan-10' recon drone over the Odesa region (coded to Odesa). No casualties.;Odesa
33;The Historic Centre of Odesa;UKR57025;2022-05-02;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 2 May 2022, Ukrainian air defense shot down a Russian Forpost drone near Odesa.;Odesa
33;The Historic Centre of Odesa;UKR57027;2022-05-02;Explosions/Remote violence;Shelling/artillery/missile attack;2.35;0;On 2 May 2022, Russian forces shelled a bridge in Odesa region. There were no casualties.;Odesa
33;The Historic Centre of Odesa;UKR57026;2022-05-02;Explosions/Remote violence;Shelling/artillery/missile attack;2.35;1;On 2 May 2022, Russian military forces fired 'Oniks' rocket at Odesa, Odesa. A civilian was killed.;Odesa
33;The Historic Centre of Odesa;UKR57102;2022-05-03;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 3 May 2022, the air defense system of the Ukrainian air force shot down three Russian missiles flying above Odesa region.;Odesa
33;The Historic Centre of Odesa;UKR57315;2022-05-06;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 6 May 2022, Russian forces fired 2 missiles near Odesa. The missiles (likely of the Bastion type) were intercepted by Ukrainian air defense.;Odesa
33;The Historic Centre of Odesa;UKR57316;2022-05-06;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 6 May 2022, Ukrainian air defense intercepted a Russian drone in the Odesa oblast.;Odesa
33;The Historic Centre of Odesa;UKR57399;2022-05-07;Explosions/Remote violence;Air/drone strike;2.35;0;On 7 May 2022, Russian forces carried out air strikes and launched rockets from the sea at Odesa. The airport and other civilian infrastructure was damaged. Casualties unknown.;Odesa
33;The Historic Centre of Odesa;UKR57400;2022-05-07;Explosions/Remote violence;Air/drone strike;2.35;0;On 7 May 2022, Russian forces carried out air strikes in Odesa region. Civilian infrastructure was damaged. Casualties unknown.;Odesa
33;The Historic Centre of Odesa;UKR236440;2022-05-07;Strategic developments;Looting/property destruction;2.35;0;Interception: On 7 May 2022, in the morning, Ukrainian forces shot down a Russian 'Forpost' recon drone over the Odesa region (coded to Odesa). No casualties.;Odesa
33;The Historic Centre of Odesa;UKR57467;2022-05-08;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 8 May 2022, Ukrainian forces shot down 4 Russian missiles and a Forpost Russian drone in Odesa region (coded to Odesa).;Odesa
33;The Historic Centre of Odesa;UKR57466;2022-05-08;Explosions/Remote violence;Air/drone strike;2.35;0;On 8 May 2022, Russian forces carried out air strikes at Odesa. Civilian infrastructure was damaged. 1 civilian was injured.;Odesa
33;The Historic Centre of Odesa;UKR57523;2022-05-09;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 9 May 2022, Ukrainian air defense forces shot down a Russian Orlan-10 drone in Odesa region.;Odesa
33;The Historic Centre of Odesa;UKR57524;2022-05-09;Explosions/Remote violence;Shelling/artillery/missile attack;2.35;0;On 9 May 2022, Russian forces launched P-800 Oniks and Kinzhal missiles at Odesa. Casualties unknown.;Odesa
33;The Historic Centre of Odesa;UKR57582;2022-05-10;Explosions/Remote violence;Air/drone strike;2.35;1;On 10 May 2022, Russian forces conducted an airstrike on Odesa. One person was killed and five more were injured.;Odesa
33;The Historic Centre of Odesa;UKR57631;2022-05-11;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 11 May 2022, Ukrainian forces shot down a missile launched from a Russian plane in the Odesa region.;Odesa
33;The Historic Centre of Odesa;UKR57960;2022-05-16;Strategic developments;Disrupted weapons use;2.35;0;Defusal: On 16 May 2022, Ukrainian minesweepers conducted a controlled detonation of 2 bombs in Odesa.;Odesa
33;The Historic Centre of Odesa;UKR58012;2022-05-16;Explosions/Remote violence;Shelling/artillery/missile attack;2.35;0;On 16 May 2022, Russian forces launched a rocket attack on Odesa, hitting the recreation center. As a result, four people were wounded.;Odesa
33;The Historic Centre of Odesa;UKR236390;2022-05-16;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 16 May 2022, Ukrainian forces shot down a Russian (air-launched) cruise missile in the Odesa region. No casualties.;Odesa
33;The Historic Centre of Odesa;UKR58194;2022-05-17;Explosions/Remote violence;Shelling/artillery/missile attack;2.35;0;On 17 May 2022, shelled a bridge in Odesa region. There were no casualties.;Odesa
33;The Historic Centre of Odesa;UKR58217;2022-05-18;Explosions/Remote violence;Shelling/artillery/missile attack;2.35;0;On 18 May 2022, Russian forces launched a rocket attack in Odesa region. There were no casualties.;Odesa
33;The Historic Centre of Odesa;UKR57846;2022-05-20;Explosions/Remote violence;Air/drone strike;2.35;0;On 20 May 2022, Russian air force fired missiles at a toilet and another infrastructure object near Odesa. No casualties.;Odesa
33;The Historic Centre of Odesa;UKR236359;2022-05-21;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 21 May 2022, at night, Ukrainian forces shot down a Russian (air-launched) cruise missile in the Odesa region. No casualties.;Odesa
33;The Historic Centre of Odesa;UKR59434;2022-05-30;Explosions/Remote violence;Shelling/artillery/missile attack;2.35;0;On 30 May 2022, Russian forces launched two rockets at Odesa. One missile was shot down by Ukrainian forces, the other hit a bridge. There were no casualties.;Odesa
33;The Historic Centre of Odesa;UKR59207;2022-05-31;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 31 May 2022, Ukrainian forces shot down an X-22 cruise missile launched by a Russian bomber in Odesa region.;Odesa
33;The Historic Centre of Odesa;UKR121451;2022-06-01;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 1 June 2022, Russian military forces intercepted a Ukrainian drone near Odesa, Odesa.;Odesa
33;The Historic Centre of Odesa;UKR118624;2022-06-03;Explosions/Remote violence;Shelling/artillery/missile attack;2.35;0;On 3 June 2022, Russian forces shot down a Ukrainian military plane near Odesa. Casualties unknown.;Odesa
33;The Historic Centre of Odesa;UKR236180;2022-06-03;Explosions/Remote violence;Grenade;2.35;0;On 3 June 2022, in the wake of counter-sabotage measures in the Odesa region, an arms-dealer tried to escape by throwing a grenade at law enforcement officers where, as a result of explosion, 3 police officers were injured. The armed suspect with Russian identity documents and his accomplice were detained on suspected sabotage-related activities.;Odesa
33;The Historic Centre of Odesa;UKR59736;2022-06-04;Explosions/Remote violence;Air/drone strike;2.35;0;On 4 June 2022, Russian air forces launched a X-59 rocket at Odesa region. Civilian infrastructure was damaged. 2 civilians were injured.;Odesa
33;The Historic Centre of Odesa;UKR118625;2022-06-04;Explosions/Remote violence;Shelling/artillery/missile attack;2.35;0;On 4 June 2022, Russian forces shot down a Ukrainian An-26 military plane near Odesa. Casualties unknown.;Odesa
33;The Historic Centre of Odesa;UKR60608;2022-06-14;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 14 June 2022, Russian forces launched two rockets at Odesa, which were shot down by Ukrainian forces.;Odesa
33;The Historic Centre of Odesa;UKR61019;2022-06-18;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 18 June 2022, Ukrainian forces shot down Russian rockets over Odesa region (coded to Odesa).;Odesa
33;The Historic Centre of Odesa;UKR236081;2022-06-19;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 19 June 2022, Ukrainian forces shot down two Russian 'P-800' (Oniks) anti-ship cruise missiles fired from the Russian-held Crimea at unspecified targets over the Odesa region. No casualties.;Odesa
33;The Historic Centre of Odesa;UKR61061;2022-06-20;Explosions/Remote violence;Shelling/artillery/missile attack;2.35;1;"On 20 June 2022, Russian military forces launched 'Oniks' missiles at Odesa, Odesa. According to a Ukrainian version, some of the missiles were intercepted by Ukrainian air defense forces, others - damaged civilian infrastructure; Russian sources claimed to strike a military airport near Odesa, where Ukrainian 'Bayraktar' drones were stationed (neither versions could be verified). A civilian was killed.";Odesa
33;The Historic Centre of Odesa;UKR61022;2022-06-22;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 22 June 2022, Ukrainian air defence forces shot down Russian missiles Russian over Odesa.;Odesa
33;The Historic Centre of Odesa;UKR61023;2022-06-23;Explosions/Remote violence;Shelling/artillery/missile attack;2.35;0;On 23 June 2022, Russian military forces shelled a Ukrainian S-300 air-defense system near Odesa, Odesa. Ukrainian forces shot down 2 Russian missiles, although Russian sources claimed to destroy the target. Casualties unknown.;Odesa
