id,category,name,author,type,date,year_incident,place_incident,google_maps_link,circumstances,url
5286,Graphics,Golden morning / Zolotyi ranok,Alexey Fishchenko,Graphics,1959,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5286
5291,Graphics,Above the Pslom / Nad Pslom,Petro Shigimaga,Graphics,1960,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5291
5293,Graphics,Odesa is free / Odesa vilna,Valentina Yakubich,Graphics,1957,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5293
5287,Graphics,House-museum at the grave of Taras Shevchenko / Budynok-muzei na mohyli T.H. Sнevcнenka,Alexey Fishchenko,Graphics,1958,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5287
5292,Graphics,Crane on the dam / Krany na hrebli,Anatoly Shchukin,Graphics,1959,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5292
5289,Graphics,Construction of the metro bridge / Budivnytstvo mostu metro,Ivan Chernikov,Graphics,1964,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5289
5288,Graphics,Carpathians. Mount Machur / Karpaty. Hora Macнur,Ivan Chernikov,Graphics,1958,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5288
5281,Graphics,Little Taras and the Chumaks / Malenkyi Taras ta Cнumaky,Ivan Filonov,Graphics,1961,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5281
5276,Graphics,The Black Hundred of 1905 / Снorna sotniа 1905 r.,"Yuriy Severin, Valentina Chernukha",Graphics,XX,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5276
5279,Graphics,German occupiers / Nimetski okupanty,Zinoviy Tolkachev,Graphics,XX,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5279
5274,Graphics,"We got there. From the series ""Civil War in Ukraine"" / Dokotylysia. Iz serii ""Hromadiаnska viina v Ukraini""","Yuriy Severin, Valentina Chernukha",Graphics,XX,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5274
5278,Graphics,Portrait of O. Honcharov / Portret O. Honcнara,Zinoviy Tolkachev,Graphics,1948,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5278
5283,Graphics,Evening melody / Vecнirnii naspiv,Alexey Fishchenko,Graphics,1959,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5283
5277,Graphics,"Illustration for Taras Shevchenko's poem ""Hamaliya"" / Iliustratsiia do poemy T.H. Syevcyenka ""Hamaliia""",Mykhailo Turovsky,Graphics,1963,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5277
5280,Graphics,T.H. Snevcnenko,Grigory Tomenko,Graphics,1963,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5280
5282,Graphics,"Illustration for the poem ""The Witch"" by T. H. Shevchenko / Iliustratsiia do poemy T.H. Shevchenka ""Vidma""",Ivan Filonov,Graphics,1961,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5282
5275,Graphics,"""God, don't leave your native land"" / ""Bozнe, ne zalysн ridnu zemliu""","Yuriy Severin, Valentina Chernukha",Graphics,XX,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5275
5271,Graphics,Antoine Gizenga,Igor Stakhanov,Graphics,1962,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5271
5266,Graphics,"""Kobzar Voloh"". From the poem ""Haydamaki"" / ""Kobzar volokн"". Za poemoiu ""Haidamaky""",Yurii Sirotenko,Graphics,1961,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5266
5270,Graphics,Paul Robeson,Igor Stakhanov,Graphics,1962,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5270
5265,Graphics,Kharkiv. Monument to Taras Shevchenko / Kнarkiv. Pamiаtnyk T.H. Sнevcнenku,Vladimir Seleznev,Graphics,1961,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5265
5267,Graphics,"Yarema and Oksana. Based on ""Kobzar"" by T. Shevchenko / Yаrema z Oksanoiu. Za motyvamy ""Kobzariа"" T. Sнevcнenka",Yurii Sirotenko,Graphics,1964,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5267
5272,Graphics,To the great kobzar / Velykomu kobzariu,Igor Stakhanov,Graphics,1964,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5272
5269,Graphics,"Unconquered. The Africa Fights Series / Neskoreni. Seriiа ""Afryka boretsiа""",Igor Stakhanov,Graphics,1963,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5269
5268,Graphics,In the Haydamaks. Based on the works of T. Shevchenko / V haidamaky. Za motyvamy tvoriv T. Sнevcнenka,Yurii Sirotenko,Graphics,1964,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5268
5273,Graphics,T. Shevchenko in K. Bryullova,Igor Stakhanov,Graphics,1964,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5273
5264,Graphics,T.H. Shevchenko,Vladimir Seleznev,Graphics,1964,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5264
5262,Graphics,"Arsenal has risen. From the series ""Arsenal"" / Arsenal povstav. Iz serii ""Arsenaltsi""",Ivan Selivanov,Graphics,1957,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5262
5263,Graphics,On the field / Na poli,Ivan Selivanov,Graphics,1958,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5263
5259,Graphics,"David is reading. Illustration for the novel ""Weed"" by A. Golovka / Davyd cнytaiе. Iliustratsiiа do romanu A.Holovka ""Buriаn""",Ivan Selivanov,Graphics,1959,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5259
5260,Graphics,"David and Matyukha. Illustration for the novel ""The Weed"" by A. Golovka / Davyd i Matiukнa. Iliustratsiiа do romanu A.Holovka ""Buriаn""",Ivan Selivanov,Graphics,1959,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5260
5257,Graphics,Construction of barricades / Budivnytstvo barykad,Valentina Yakubich,Graphics,1957,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5257
5261,Graphics,"David goes to the district. Illustration for the novel ""Weed"" by A. Golovka / Davyd yde v raion. Iliustratsiiа do romanu A.Holovka ""Buriаn""",Ivan Selivanov,Graphics,1959,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5261
